ts,run_id,label,dpid,port_no,interval_s,tx_rate_bps,rx_rate_bps,tx_pps,rx_pps,tx_err_rate,rx_err_rate,tx_drop_rate,rx_drop_rate,utilization,loss_rate,score,is_anomaly
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:02,4,5.007,95.859,95.859,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078819,False
1778470329.196,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.000,95.990,95.990,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082634,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:03:02,4,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015223,True
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:02:01,4,5.000,96.000,96.000,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118659,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:02:03,1,5.004,207.835,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024392,True
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:03,1,5.004,95.925,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:01,1,5.004,95.916,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:01:01,1,5.004,95.918,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:03,1,5.007,95.858,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:02,1,5.007,95.859,0.000,0.200,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003706,True
1778470329.196,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.000,95.990,95.990,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071136,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:03:02,2,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:02:01,2,5.000,96.000,207.999,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122206,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:02:03,2,5.004,95.924,95.924,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006574,True
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:03,5,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121328,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:01,5,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:01:01,2,5.004,95.918,95.918,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117956,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:03,5,5.007,95.858,95.858,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214179,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:02,2,5.007,95.859,95.859,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470329.196,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.000,95.990,95.990,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121857,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:03:02,5,5.000,95.993,207.985,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006206,True
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:02:01,5,5.000,96.000,96.000,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124163,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:02:03,5,5.004,95.924,95.924,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006206,True
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:03,2,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015665,True
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:01,2,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:01:01,5,5.004,95.918,95.918,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124337,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:03,2,5.007,95.858,95.858,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007665,True
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:02,5,5.007,207.695,95.859,0.399,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017530,True
1778470329.196,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.000,95.990,207.979,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129763,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:03:02,3,5.000,95.993,95.993,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118344,False
1778470329.204,baseline_1,monitor,00:00:00:00:00:00:02:01,3,5.000,207.999,96.000,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129763,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:02:03,3,5.004,95.924,95.924,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077124,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:03,3,5.004,95.925,95.925,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005770,True
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:03:01,3,5.004,95.916,95.916,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116104,False
1778470329.208,baseline_1,monitor,00:00:00:00:00:00:01:01,3,5.004,207.822,95.918,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:03,3,5.007,95.858,95.858,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125031,False
1778470329.211,baseline_1,monitor,00:00:00:00:00:00:01:02,3,5.007,95.859,95.859,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018009,True
1778470334.197,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.000,319.974,0.000,0.600,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:01:01,4,4.998,96.031,96.031,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125213,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:02:01,1,5.003,207.886,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.207,baseline_1,monitor,00:00:00:00:00:00:02:03,4,4.999,208.043,208.043,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126963,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:03,4,5.015,95.716,95.716,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:02,1,5.019,207.215,0.000,0.398,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:03,4,5.019,207.213,207.213,0.398,0.398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122268,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:03:01,4,5.022,95.577,95.577,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122031,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:02,4,5.019,207.211,207.211,0.398,0.398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078819,False
1778470334.197,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.000,95.992,207.983,0.200,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081506,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:01:01,1,4.998,208.067,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:02:01,4,5.003,95.948,95.948,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118659,False
1778470334.207,baseline_1,monitor,00:00:00:00:00:00:02:03,1,4.999,208.043,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002931,True
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:03,1,5.015,207.385,0.000,0.399,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:02,4,5.019,207.215,95.637,0.398,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004444,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:03,1,5.019,207.213,0.000,0.398,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104963,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:03:01,1,5.022,95.577,111.506,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104088,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:02,1,5.019,207.211,0.000,0.398,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007327,True
1778470334.197,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.000,207.983,207.983,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071136,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:01:01,2,4.998,96.031,96.031,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117956,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:02:01,2,5.003,95.948,95.948,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122206,False
1778470334.207,baseline_1,monitor,00:00:00:00:00:00:02:03,2,4.999,208.043,208.043,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123822,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:03,5,5.015,95.716,95.716,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123447,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:02,2,5.019,95.637,95.637,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:03,5,5.019,95.637,95.637,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214179,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:03:01,5,5.022,95.577,95.577,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:02,2,5.019,95.636,95.636,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470334.197,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.000,95.992,95.992,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121857,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:01:01,5,4.998,96.031,96.031,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124337,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:02:01,5,5.003,207.886,207.886,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123990,False
1778470334.207,baseline_1,monitor,00:00:00:00:00:00:02:03,5,4.999,96.020,96.020,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007327,True
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:03,2,5.015,95.716,95.716,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004658,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:02,5,5.019,95.637,95.637,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007327,True
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:03,2,5.019,95.637,95.637,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120161,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:03:01,2,5.022,95.577,95.577,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:02,5,5.019,95.636,95.636,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002851,False
1778470334.197,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.000,95.992,95.992,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129763,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:01:01,3,4.998,96.031,96.031,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470334.206,baseline_1,monitor,00:00:00:00:00:00:02:01,3,5.003,95.948,95.948,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129763,False
1778470334.207,baseline_1,monitor,00:00:00:00:00:00:02:03,3,4.999,208.043,96.020,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075013,False
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:03,3,5.015,95.716,207.385,0.199,0.399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006250,True
1778470334.223,baseline_1,monitor,00:00:00:00:00:00:03:02,3,5.019,207.215,95.637,0.398,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118344,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:03,3,5.019,95.637,95.637,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125031,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:03:01,3,5.022,95.577,207.083,0.199,0.398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114615,False
1778470334.230,baseline_1,monitor,00:00:00:00:00:00:01:02,3,5.019,95.636,95.636,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113550,False
1778470339.197,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.001,249.572,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109251,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:02:01,1,4.994,249.902,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109787,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:01:02,4,4.971,251.080,251.080,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119593,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:02:03,4,4.994,249.901,249.901,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125213,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:03,4,4.978,250.699,250.699,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:01,4,4.994,362.003,249.878,0.601,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124511,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:01,4,4.971,251.067,251.067,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128023,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:03,4,4.971,251.058,251.058,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128351,False
1778470339.203,baseline_1,monitor,00:00:00:00:00:00:03:02,1,4.980,250.587,0.000,0.402,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108536,False
1778470339.197,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.001,249.572,249.572,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123468,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:02:01,4,4.994,249.902,249.902,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117338,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:01:02,1,4.971,251.080,0.000,0.402,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110145,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:02:03,1,4.994,249.901,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109787,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:03,1,4.978,250.699,0.000,0.402,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109251,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:01,1,4.994,249.878,0.000,0.400,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117976,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:01,1,4.971,363.725,0.000,0.604,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107433,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:03,1,4.971,251.058,0.000,0.402,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110145,False
1778470339.203,baseline_1,monitor,00:00:00:00:00:00:03:02,4,4.980,250.587,250.587,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119737,False
1778470339.197,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.001,249.572,249.572,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120788,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:02:01,2,4.994,249.902,249.902,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121857,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:01:02,2,4.971,251.080,251.080,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121333,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:02:03,2,4.994,249.901,249.901,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125031,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:03,5,4.978,363.192,250.699,0.603,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133724,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:01,2,4.994,249.878,249.878,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122206,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:01,5,4.971,251.067,251.067,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120088,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:03,5,4.971,251.058,363.712,0.402,0.604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134005,False
1778470339.203,baseline_1,monitor,00:00:00:00:00:00:03:02,2,4.980,250.587,363.029,0.402,0.602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120983,False
1778470339.197,baseline_1,monitor,00:00:00:00:00:00:02:02,5,5.001,361.559,249.572,0.600,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120088,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:02:01,5,4.994,249.902,249.902,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123990,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:01:02,5,4.971,251.080,251.080,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114701,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:02:03,5,4.994,249.901,362.036,0.400,0.601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119593,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:03,2,4.978,363.192,250.699,0.603,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118659,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:01,5,4.994,249.878,249.878,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129763,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:01,2,4.971,251.067,251.067,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119593,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:03,2,4.971,363.712,251.058,0.604,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122084,False
1778470339.203,baseline_1,monitor,00:00:00:00:00:00:03:02,5,4.980,250.587,250.587,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113207,False
1778470339.197,baseline_1,monitor,00:00:00:00:00:00:02:02,3,5.001,249.572,249.572,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127678,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:02:01,3,4.994,249.902,249.902,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129419,False
1778470339.200,baseline_1,monitor,00:00:00:00:00:00:01:02,3,4.971,251.080,363.744,0.402,0.604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120844,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:02:03,3,4.994,249.901,249.901,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120963,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:03,3,4.978,250.699,250.699,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119737,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:01,3,4.994,249.878,249.878,0.400,0.400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122206,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:03:01,3,4.971,251.067,251.067,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114615,False
1778470339.201,baseline_1,monitor,00:00:00:00:00:00:01:03,3,4.971,251.058,363.712,0.402,0.604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130800,False
1778470339.203,baseline_1,monitor,00:00:00:00:00:00:03:02,3,4.980,250.587,250.587,0.402,0.402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118344,False
1778470344.198,baseline_1,monitor,00:00:00:00:00:00:02:02,1,5.000,207.988,111.994,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132815,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:01:01,4,5.016,95.703,207.356,0.199,0.399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138653,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:03:01,4,5.016,207.346,95.698,0.399,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141996,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:01:02,4,5.017,95.671,95.671,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140585,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:03:02,1,5.015,319.050,0.000,0.598,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123574,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:01:03,4,5.017,95.675,95.675,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140369,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:02:01,1,5.017,318.886,0.000,0.598,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123574,False
1778470344.221,baseline_1,monitor,00:00:00:00:00:00:03:03,4,5.020,95.618,95.618,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138598,False
1778470344.221,baseline_1,monitor,00:00:00:00:00:00:02:03,4,5.020,95.616,95.616,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141885,False
1778470344.198,baseline_1,monitor,00:00:00:00:00:00:02:02,4,5.000,207.988,95.995,0.400,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134556,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:01:01,1,5.016,207.356,111.653,0.399,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043041,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:03:01,1,5.016,318.995,0.000,0.598,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132815,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:01:02,1,5.017,430.519,0.000,0.797,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092591,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:03:02,4,5.015,95.715,207.382,0.199,0.399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132844,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:01:03,1,5.017,318.916,0.000,0.598,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123574,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:02:01,4,5.017,207.276,95.666,0.399,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134556,False
1778470344.221,baseline_1,monitor,00:00:00:00:00:00:03:03,1,5.020,430.281,0.000,0.797,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132815,False
1778470344.221,baseline_1,monitor,00:00:00:00:00:00:02:03,1,5.020,318.720,0.000,0.598,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092591,False
1778470344.198,baseline_1,monitor,00:00:00:00:00:00:02:02,2,5.000,95.995,95.995,0.200,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140369,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:01:01,2,5.016,95.703,95.703,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143859,False
1778470344.216,baseline_1,monitor,00:00:00:00:00:00:03:01,5,5.016,95.698,95.698,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138282,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:01:02,2,5.017,95.671,95.671,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146668,False
1778470344.218,baseline_1,monitor,00:00:00:00:00:00:03:02,2,5.015,95.715,95.715,0.199,0.199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134556,False
